Type,Front,Back,Tags
"Cloze","Binary search invariant: answer is always in {{c1::[left, right]}} range","","binary_search::concept"
"Cloze","For finding minimum valid answer, use {{c1::left = mid + 1}} when invalid, {{c2::right = mid}} when valid","","binary_search::concept"
"Cloze","For finding maximum valid answer, use {{c1::left = mid}} when valid, {{c2::right = mid - 1}} when invalid","","binary_search::concept"
"Cloze","Capacity to ship - days needed: {{c1::days = 1; load = 0; for w in weights: if load + w > capacity: days += 1; load = 0; load += w}}","","binary_search::code"
"Basic","Capacity To Ship Packages: Min capacity to ship in d days. Approach?","Binary search on capacity (max weight to sum of weights)","binary_search::problem"
"Basic","Split Array Largest Sum: Minimize largest subarray sum with m splits. Approach?","Binary search on answer, greedy check if m splits achieve it","binary_search::problem"
"Cloze","Square root integer: {{c1::while left <= right: mid = (left + right) // 2; if mid * mid <= x: left = mid + 1; return left - 1}}","","binary_search::code"
"Basic","Sqrt(x): Integer square root. Approach?","Binary search on answer space [0, x]","binary_search::problem"
"Cloze","Sliding window achieves {{c1::O(n)}} time by avoiding recomputation","","sliding_window::complexity"
"Cloze","Sliding window typically uses {{c1::O(1)}} or {{c1::O(k)}} extra space","","sliding_window::complexity"
"Cloze","{{c1::Fixed size}} window: window size is constant throughout","","sliding_window::concept"
"Cloze","{{c1::Variable size}} window: window expands and contracts based on condition","","sliding_window::concept"
"Cloze","Variable window expands by moving {{c1::right}} pointer","","sliding_window::concept"
"Cloze","Variable window contracts by moving {{c1::left}} pointer","","sliding_window::concept"
"Cloze","Sliding window tracks window state using {{c1::hashmap}} or {{c1::counter}}","","sliding_window::concept"
"Cloze","Window is {{c1::valid}} when it satisfies the problem constraint","","sliding_window::concept"
"Cloze","For minimum length problems, record answer when window is {{c1::valid}}","","sliding_window::concept"
"Cloze","For maximum length problems, record answer when window is {{c1::valid}} before shrinking","","sliding_window::concept"
"Cloze","Create Counter from string: {{c1::Counter(s)}}","","sliding_window::python"
"Cloze","Decrement counter and check zero: {{c1::counter[c] -= 1; if counter[c] == 0: del counter[c]}}","","sliding_window::python"
"Cloze","Check if all counts are zero: {{c1::all(v == 0 for v in counter.values())}}","","sliding_window::python"
"Cloze","Get sum of subarray: {{c1::sum(nums[left:right+1])}}","","sliding_window::python"
"Cloze","Sliding window sum update: {{c1::window_sum += nums[right] - nums[left-1]}}","","sliding_window::python"
"Cloze","Infinity for minimization: {{c1::float('inf')}}","","sliding_window::python"
"Cloze","Negative infinity for maximization: {{c1::float('-inf')}}","","sliding_window::python"
"Cloze","Compare counters: {{c1::counter1 == counter2}}","","sliding_window::python"
"Cloze","Subtract counters: {{c1::counter1 - counter2}} (keeps only positive counts)","","sliding_window::python"
"Basic","Problem asks for 'subarray of size k'. What technique?","Fixed sliding window","sliding_window::pattern"
"Basic","Problem asks for 'longest substring with condition'. What technique?","Variable sliding window","sliding_window::pattern"
"Basic","Problem asks for 'minimum window containing'. What technique?","Variable sliding window","sliding_window::pattern"
"Basic","Problem asks for 'subarray sum equals k'. What approach?","Sliding window (if positive) or prefix sum with hashmap","sliding_window::pattern"
"Basic","Problem involves 'contiguous subarray'. What technique to consider?","Sliding window or prefix sum","sliding_window::pattern"
"Basic","Problem asks for 'permutation in string'. What approach?","Fixed window with character counter","sliding_window::pattern"
"Basic","Problem asks for 'longest with at most k distinct'. What approach?","Variable window with counter tracking distinct elements","sliding_window::pattern"
"Basic","Problem asks for 'maximum sum subarray of size k'. What approach?","Fixed sliding window, maintain running sum","sliding_window::pattern"
"Cloze","Fixed window template: {{c1::for right in range(len(s)): add s[right]; if right >= k - 1: process window; remove s[right - k + 1]}}","","sliding_window::code"
"Cloze","Variable window template: {{c1::for right in range(len(s)): add s[right]; while invalid: remove s[left]; left += 1; update result}}","","sliding_window::code"
"Cloze","Maximum average subarray: {{c1::window_sum = sum(nums[:k]); max_avg = window_sum / k}}","","sliding_window::code"
"Cloze","Maximum average - slide window: {{c1::window_sum += nums[i] - nums[i - k]}}","","sliding_window::code"
"Cloze","Longest substring without repeating - add char: {{c1::while s[right] in seen: seen.remove(s[left]); left += 1}}","","sliding_window::code"
"Cloze","Longest substring without repeating - with dict: {{c1::if s[right] in last_seen and last_seen[s[right]] >= left: left = last_seen[s[right]] + 1}}","","sliding_window::code"
"Cloze","Longest repeating with k replacements: {{c1::max_len - max_freq <= k}} is valid window condition","","sliding_window::code"
"Cloze","Longest repeating - update max freq: {{c1::max_freq = max(max_freq, counter[s[right]])}}","","sliding_window::code"
"Cloze","Permutation in string - match counters: {{c1::if window_counter == pattern_counter: return True}}","","sliding_window::code"
"Cloze","Minimum window - have all chars: {{c1::if have == need}}","","sliding_window::code"
"Cloze","Minimum window - track matches: {{c1::if window[c] == need_count[c]: have += 1}}","","sliding_window::code"
"Cloze","Minimum window - contract: {{c1::while have == need: update result; remove left char; left += 1}}","","sliding_window::code"
"Cloze","Sliding window maximum - deque: {{c1::while dq and nums[dq[-1]] < nums[i]: dq.pop()}}","","sliding_window::code"
"Cloze","Sliding window maximum - remove old: {{c1::if dq[0] == i - k: dq.popleft()}}","","sliding_window::code"
"Cloze","Subarray sum - prefix sum approach: {{c1::if prefix_sum - k in seen: result += seen[prefix_sum - k]}}","","sliding_window::code"
"Basic","Best Time to Buy and Sell Stock: Max profit from single buy-sell. Approach?","Track min price so far, update max profit","sliding_window::problem"
"Basic","Longest Substring Without Repeating: Longest with unique chars. Approach?","Variable window with set or dict to track chars","sliding_window::problem"
"Basic","Longest Repeating Character Replacement: Longest with at most k replacements. Approach?","Variable window, track max frequency char","sliding_window::problem"
"Basic","Permutation in String: Check if s1's permutation is in s2. Approach?","Fixed window of len(s1), compare char counters","sliding_window::problem"
"Basic","Minimum Window Substring: Smallest window containing all chars of t. Approach?","Variable window, track matched char counts","sliding_window::problem"
"Basic","Sliding Window Maximum: Max in each window of size k. Approach?","Monotonic deque storing indices","sliding_window::problem"
"Basic","Subarray Sum Equals K: Count subarrays with sum k. Approach?","Prefix sum with hashmap (not sliding window if negatives)","sliding_window::problem"
"Basic","Time complexity of Longest Substring Without Repeating?","O(n)","sliding_window::complexity"
"Basic","Space complexity of Longest Substring Without Repeating?","O(min(n, m)) where m is charset size","sliding_window::complexity"
"Basic","Time complexity of Minimum Window Substring?","O(n + m) where n is s length, m is t length","sliding_window::complexity"
"Basic","Time complexity of Sliding Window Maximum?","O(n)","sliding_window::complexity"
"Basic","Space complexity of Sliding Window Maximum?","O(k) for the deque","sliding_window::complexity"
"Basic","Why can't basic sliding window work with negative numbers for sum problems?","Window sum can decrease when expanding, breaking the monotonic property","sliding_window::concept"
"Basic","What's the key insight for Longest Repeating Character Replacement?","Window valid if length - max_freq <= k (can replace non-max chars)","sliding_window::concept"
"Basic","Why use deque for Sliding Window Maximum?","Need to remove from both ends - front for old, back for smaller elements","sliding_window::concept"
"Cloze","Fruits into baskets - at most 2 types: {{c1::while len(counter) > 2: counter[fruits[left]] -= 1; if counter[fruits[left]] == 0: del counter[fruits[left]]; left += 1}}","","sliding_window::code"
"Basic","Fruit Into Baskets: Longest subarray with at most 2 distinct. Approach?","Variable window with counter, shrink when > 2 distinct","sliding_window::problem"
"Cloze","Max consecutive ones with k flips: {{c1::while zeros > k: if nums[left] == 0: zeros -= 1; left += 1}}","","sliding_window::code"
"Basic","Max Consecutive Ones III: Longest with at most k zeros flipped. Approach?","Variable window tracking zero count","sliding_window::problem"
"Cloze","Minimum size subarray - shrink while valid: {{c1::while window_sum >= target: min_len = min(min_len, right - left + 1); window_sum -= nums[left]; left += 1}}","","sliding_window::code"
"Basic","Minimum Size Subarray Sum: Shortest subarray with sum >= target. Approach?","Variable window, shrink while sum >= target","sliding_window::problem"
"Basic","When to use set vs dict vs Counter in sliding window?","Set: existence only. Dict: need indices. Counter: need frequencies","sliding_window::concept"
"Cloze","Linked list node access is {{c1::O(n)}} - must traverse from head","","linked_list::complexity"
"Cloze","Linked list insertion/deletion at known position is {{c1::O(1)}}","","linked_list::complexity"
"Cloze","Linked list uses {{c1::O(n)}} space for n elements","","linked_list::complexity"
"Cloze","{{c1::Singly linked}} list has nodes with value and next pointer","","linked_list::concept"
"Cloze","{{c1::Doubly linked}} list has nodes with value, next, and prev pointers","","linked_list::concept"
"Cloze","{{c1::Dummy/sentinel node}} simplifies edge cases for head operations","","linked_list::concept"
"Cloze","{{c1::Fast/slow pointers}} detect cycles and find middle","","linked_list::concept"
"Cloze","Floyd's cycle detection uses {{c1::two pointers}} moving at different speeds","","linked_list::concept"
"Cloze","If fast catches slow, there's a {{c1::cycle}}","","linked_list::concept"
"Cloze","Cycle start: reset one pointer to head, move both at {{c1::same speed}}","","linked_list::concept"
"Cloze","ListNode definition: {{c1::class ListNode: def __init__(self, val=0, next=None): self.val = val; self.next = next}}","","linked_list::python"
"Cloze","Create dummy node: {{c1::dummy = ListNode(0); dummy.next = head}}","","linked_list::python"
"Cloze","Traverse list: {{c1::while curr: process(curr); curr = curr.next}}","","linked_list::python"
"Cloze","Get list length: {{c1::length = 0; while curr: length += 1; curr = curr.next}}","","linked_list::python"
"Cloze","Insert after node: {{c1::new_node.next = node.next; node.next = new_node}}","","linked_list::python"
"Cloze","Delete next node: {{c1::node.next = node.next.next}}","","linked_list::python"
"Cloze","Return result with dummy: {{c1::return dummy.next}}","","linked_list::python"
"Basic","Problem needs 'middle of linked list'. What approach?","Fast/slow pointers - slow at middle when fast reaches end","linked_list::pattern"
"Basic","Problem asks to 'detect cycle'. What approach?","Floyd's: fast moves 2 steps, slow moves 1 step","linked_list::pattern"
"Basic","Problem asks to 'find cycle start'. What approach?","After detection, reset one to head, move both by 1 until meet","linked_list::pattern"
"Basic","Problem asks to 'reverse linked list'. What approach?","Three pointers: prev, curr, next_temp","linked_list::pattern"
"Basic","Problem asks to 'merge two sorted lists'. What approach?","Two pointers, compare and link smaller","linked_list::pattern"
"Basic","Problem involves 'removing nodes'. What approach?","Use dummy node to handle head removal","linked_list::pattern"
"Basic","Problem asks for 'nth node from end'. What approach?","Two pointers with n-gap, or find length first","linked_list::pattern"
"Basic","Problem involves 'palindrome check'. What approach?","Find middle, reverse second half, compare","linked_list::pattern"
"Basic","Problem asks to 'reorder list'. What approach?","Find middle, reverse second half, merge alternating","linked_list::pattern"
"Cloze","Reverse list iteratively: {{c1::prev = None; while curr: next_temp = curr.next; curr.next = prev; prev = curr; curr = next_temp}}","","linked_list::code"
"Cloze","Reverse list - return: {{c1::return prev}}","","linked_list::code"
"Cloze","Reverse list recursively: {{c1::def reverse(head): if not head or not head.next: return head; new_head = reverse(head.next); head.next.next = head; head.next = None; return new_head}}","","linked_list::code"
"Cloze","Find middle (first mid): {{c1::while fast.next and fast.next.next: slow = slow.next; fast = fast.next.next}}","","linked_list::code"
"Cloze","Find middle (second mid): {{c1::while fast and fast.next: slow = slow.next; fast = fast.next.next}}","","linked_list::code"
"Cloze","Detect cycle: {{c1::while fast and fast.next: slow = slow.next; fast = fast.next.next; if slow == fast: return True}}","","linked_list::code"
"Cloze","Find cycle start: {{c1::slow = head; while slow != fast: slow = slow.next; fast = fast.next; return slow}}","","linked_list::code"
"Cloze","Merge two sorted - compare: {{c1::if l1.val <= l2.val: curr.next = l1; l1 = l1.next else: curr.next = l2; l2 = l2.next}}","","linked_list::code"
"Cloze","Merge two sorted - remaining: {{c1::curr.next = l1 if l1 else l2}}","","linked_list::code"
"Cloze","Remove nth from end - gap n: {{c1::for _ in range(n): fast = fast.next}}","","linked_list::code"
"Cloze","Remove nth from end - delete: {{c1::slow.next = slow.next.next}}","","linked_list::code"
"Cloze","Add two numbers - carry: {{c1::carry = total // 10; curr.next = ListNode(total % 10)}}","","linked_list::code"
"Cloze","Deep copy with random - store mapping: {{c1::old_to_new = {None: None}; for node in original: old_to_new[node] = Node(node.val)}}","","linked_list::code"
"Cloze","Deep copy with random - assign pointers: {{c1::old_to_new[node].next = old_to_new[node.next]; old_to_new[node].random = old_to_new[node.random]}}","","linked_list::code"
"Cloze","LRU Cache node: {{c1::class Node: def __init__(self, key, val): self.key = key; self.val = val; self.prev = None; self.next = None}}","","linked_list::code"
"Cloze","LRU remove node: {{c1::node.prev.next = node.next; node.next.prev = node.prev}}","","linked_list::code"
"Cloze","LRU add to head: {{c1::node.next = self.head.next; node.prev = self.head; self.head.next.prev = node; self.head.next = node}}","","linked_list::code"
"Basic","Reverse Linked List: Reverse entire list. Approach?","Iterative: three pointers. Recursive: reverse rest, link back","linked_list::problem"
"Basic","Merge Two Sorted Lists: Merge maintaining order. Approach?","Dummy node, compare heads, link smaller","linked_list::problem"
"Basic","Linked List Cycle: Detect if cycle exists. Approach?","Floyd's: fast (2 steps) and slow (1 step), check if meet","linked_list::problem"
"Basic","Linked List Cycle II: Find cycle start node. Approach?","After detection, reset one to head, move both by 1","linked_list::problem"
"Basic","Remove Nth Node From End: Remove nth from end. Approach?","Two pointers with n-gap, delete slow.next","linked_list::problem"
"Basic","Reorder List: L0→Ln→L1→Ln-1→... Approach?","Find middle, reverse second half, merge alternating","linked_list::problem"
"Basic","Add Two Numbers: Sum two reversed number lists. Approach?","Traverse both, track carry, create new nodes","linked_list::problem"
"Basic","Copy List with Random Pointer: Deep copy with random. Approach?","Hash map old→new, then assign next and random","linked_list::problem"
"Basic","LRU Cache: Implement O(1) get and put. Approach?","Doubly linked list + hash map","linked_list::problem"
"Basic","Time complexity of Reverse Linked List?","O(n)","linked_list::complexity"
"Basic","Space complexity of iterative reversal?","O(1)","linked_list::complexity"
"Basic","Space complexity of recursive reversal?","O(n) due to call stack","linked_list::complexity"
"Basic","Time complexity of Merge Two Sorted Lists?","O(n + m)","linked_list::complexity"
"Basic","Time complexity of detecting cycle?","O(n)","linked_list::complexity"
"Basic","Time complexity of LRU Cache operations?","O(1) for both get and put","linked_list::complexity"
"Basic","Space complexity of LRU Cache?","O(capacity)","linked_list::complexity"
"Basic","Why use dummy node for linked list problems?","Handles edge cases when head might be deleted/changed","linked_list::concept"
"Basic","Why does Floyd's algorithm find cycle start?","Math: distance from head to start equals distance from meeting point to start","linked_list::concept"
"Basic","Why doubly linked list for LRU Cache?","Need O(1) removal from middle - requires prev pointer","linked_list::concept"
"Cloze","Merge k sorted lists with heap: {{c1::heap = [(head.val, i, head) for i, head in enumerate(lists) if head]}}","","linked_list::code"
"Cloze","Merge k sorted - extract min: {{c1::val, i, node = heapq.heappop(heap); curr.next = node; if node.next: heapq.heappush(heap, (node.next.val, i, node.next))}}","","linked_list::code"
"Basic","Merge K Sorted Lists: Merge k sorted lists. Approach?","Min heap of size k, or divide and conquer","linked_list::problem"
"Basic","Time complexity of Merge K Sorted Lists with heap?","O(n log k) where n is total nodes","linked_list::complexity"
"Cloze","Reverse nodes in k-group: {{c1::while count < k and curr: curr = curr.next; count += 1; if count == k: next_head = self.reverseKGroup(curr, k)}}","","linked_list::code"
"Basic","Reverse Nodes in k-Group: Reverse every k nodes. Approach?","Count k nodes, reverse, recurse on remaining","linked_list::problem"
"Cloze","Swap pairs: {{c1::first = head; second = head.next; first.next = swapPairs(second.next); second.next = first; return second}}","","linked_list::code"
"Basic","Swap Nodes in Pairs: Swap every two adjacent nodes. Approach?","Recursion or iteration with prev pointer","linked_list::problem"
"Cloze","A {{c1::binary tree}} has at most two children per node","","trees::concept"
"Cloze","A {{c1::binary search tree}} has left < root < right property","","trees::concept"
"Cloze","Tree {{c1::height}} is longest path from root to leaf","","trees::concept"
"Cloze","Tree {{c1::depth}} of a node is distance from root","","trees::concept"
"Cloze","A {{c1::balanced}} tree has height O(log n)","","trees::concept"
"Cloze","A {{c1::complete}} binary tree has all levels full except possibly last (filled left to right)","","trees::concept"
"Cloze","A {{c1::full}} binary tree has every node with 0 or 2 children","","trees::concept"
"Cloze","A {{c1::perfect}} binary tree has all levels completely full","","trees::concept"
"Cloze","{{c1::Inorder}} traversal visits left, root, right","","trees::concept"
"Cloze","{{c1::Preorder}} traversal visits root, left, right","","trees::concept"
"Cloze","{{c1::Postorder}} traversal visits left, right, root","","trees::concept"
"Cloze","{{c1::Level order}} traversal visits level by level (BFS)","","trees::concept"
"Cloze","Inorder traversal of BST gives {{c1::sorted}} order","","trees::concept"
"Cloze","TreeNode definition: {{c1::class TreeNode: def __init__(self, val=0, left=None, right=None): self.val = val; self.left = left; self.right = right}}","","trees::python"
"Cloze","Import deque for BFS: {{c1::from collections import deque}}","","trees::python"
"Cloze","Create deque with root: {{c1::queue = deque([root])}}","","trees::python"
"Cloze","BFS pop from left: {{c1::node = queue.popleft()}}","","trees::python"
"Cloze","BFS add children: {{c1::if node.left: queue.append(node.left)}}","","trees::python"
"Cloze","Check if leaf: {{c1::if not node.left and not node.right}}","","trees::python"
"Cloze","Get max of two: {{c1::max(a, b)}}","","trees::python"
"Basic","Problem asks for 'tree traversal'. What approaches?","DFS (recursive/stack) or BFS (queue)","trees::pattern"
"Basic","Problem asks for 'level by level'. What approach?","BFS with queue, track level size","trees::pattern"
"Basic","Problem asks for 'tree height/depth'. What approach?","DFS returning max depth, or BFS counting levels","trees::pattern"
"Basic","Problem involves 'path sum'. What approach?","DFS tracking current sum","trees::pattern"
"Basic","Problem asks to 'validate BST'. What approach?","Inorder should be sorted, or pass valid range","trees::pattern"
"Basic","Problem asks for 'lowest common ancestor'. What approach?","DFS checking subtrees, or BST property","trees::pattern"
"Basic","Problem involves 'serialize/deserialize tree'. What approach?","BFS or preorder with null markers","trees::pattern"
"Basic","Problem asks to 'check if balanced'. What approach?","DFS returning height, -1 if unbalanced","trees::pattern"
"Basic","Problem asks to 'check if same/symmetric tree'. What approach?","DFS comparing nodes pairwise","trees::pattern"
"Basic","Problem needs 'rightmost at each level'. What approach?","BFS, last node of each level","trees::pattern"
"Cloze","Inorder recursive: {{c1::def inorder(node): if node: inorder(node.left); result.append(node.val); inorder(node.right)}}","","trees::code"
"Cloze","Preorder recursive: {{c1::def preorder(node): if node: result.append(node.val); preorder(node.left); preorder(node.right)}}","","trees::code"
"Cloze","Postorder recursive: {{c1::def postorder(node): if node: postorder(node.left); postorder(node.right); result.append(node.val)}}","","trees::code"
"Cloze","Inorder iterative: {{c1::while stack or curr: while curr: stack.append(curr); curr = curr.left; curr = stack.pop(); result.append(curr.val); curr = curr.right}}","","trees::code"
"Cloze","BFS level order template: {{c1::while queue: level_size = len(queue); for _ in range(level_size): node = queue.popleft()}}","","trees::code"
"Cloze","Max depth recursive: {{c1::def maxDepth(node): if not node: return 0; return 1 + max(maxDepth(node.left), maxDepth(node.right))}}","","trees::code"
"Cloze","Check same tree: {{c1::if not p and not q: return True; if not p or not q: return False; return p.val == q.val and isSame(p.left, q.left) and isSame(p.right, q.right)}}","","trees::code"
"Cloze","Invert tree: {{c1::node.left, node.right = node.right, node.left; invert(node.left); invert(node.right)}}","","trees::code"
"Cloze","Check symmetric: {{c1::def check(left, right): if not left and not right: return True; if not left or not right: return False; return left.val == right.val and check(left.left, right.right) and check(left.right, right.left)}}","","trees::code"
"Cloze","Validate BST with range: {{c1::def valid(node, low, high): if not node: return True; if node.val <= low or node.val >= high: return False; return valid(node.left, low, node.val) and valid(node.right, node.val, high)}}","","trees::code"
"Cloze","LCA in binary tree: {{c1::if not root or root == p or root == q: return root; left = lca(root.left, p, q); right = lca(root.right, p, q); if left and right: return root; return left or right}}","","trees::code"
"Cloze","LCA in BST: {{c1::if p.val < root.val and q.val < root.val: return lca(root.left, p, q); if p.val > root.val and q.val > root.val: return lca(root.right, p, q); return root}}","","trees::code"
"Cloze","Check balanced - return height or -1: {{c1::left = height(node.left); right = height(node.right); if left == -1 or right == -1 or abs(left - right) > 1: return -1; return max(left, right) + 1}}","","trees::code"
"Cloze","Diameter of tree: {{c1::def dfs(node): if not node: return 0; left = dfs(node.left); right = dfs(node.right); self.diameter = max(self.diameter, left + right); return max(left, right) + 1}}","","trees::code"
"Cloze","Path sum check: {{c1::if not node.left and not node.right: return curr_sum == target; return hasPath(node.left, curr_sum) or hasPath(node.right, curr_sum)}}","","trees::code"
"Cloze","Build tree from preorder/inorder: {{c1::root = TreeNode(preorder[pre_idx]); mid = inorder_map[root.val]; root.left = build(in_left, mid - 1); root.right = build(mid + 1, in_right)}}","","trees::code"
"Cloze","Serialize with preorder: {{c1::def serialize(node): if not node: return 'null,'; return str(node.val) + ',' + serialize(node.left) + serialize(node.right)}}","","trees::code"
"Cloze","Kth smallest in BST: {{c1::inorder traversal, return kth element}} or {{c2::stop early when k reaches 0}}","","trees::code"
"Basic","Maximum Depth of Binary Tree: Find tree height. Approach?","DFS: 1 + max(left depth, right depth)","trees::problem"
"Basic","Same Tree: Check if two trees identical. Approach?","DFS comparing values and structure","trees::problem"
"Basic","Invert Binary Tree: Mirror the tree. Approach?","DFS swapping left and right children","trees::problem"
"Basic","Binary Tree Level Order Traversal: Return levels. Approach?","BFS with queue, process level by level","trees::problem"
"Basic","Symmetric Tree: Check if tree is mirror of itself. Approach?","DFS comparing left.left with right.right","trees::problem"
"Basic","Balanced Binary Tree: Check if height-balanced. Approach?","DFS returning height, -1 if unbalanced","trees::problem"
"Basic","Diameter of Binary Tree: Longest path between any nodes. Approach?","DFS tracking max(left + right) at each node","trees::problem"
"Basic","Lowest Common Ancestor: Find LCA of two nodes. Approach?","DFS - if both found in subtrees, root is LCA","trees::problem"
"Basic","Validate Binary Search Tree: Check BST property. Approach?","Inorder should be sorted, or DFS with valid range","trees::problem"
"Basic","Kth Smallest in BST: Find kth smallest. Approach?","Inorder traversal, return kth element","trees::problem"
"Basic","Construct from Preorder and Inorder: Build tree. Approach?","Preorder gives root, inorder splits left/right subtrees","trees::problem"
"Basic","Serialize and Deserialize: Convert tree to/from string. Approach?","BFS or preorder with null markers","trees::problem"
"Basic","Time complexity of tree traversal?","O(n) - visit each node once","trees::complexity"
"Basic","Space complexity of DFS traversal?","O(h) where h is height - O(log n) balanced, O(n) skewed","trees::complexity"
"Basic","Space complexity of BFS traversal?","O(w) where w is max width - up to O(n/2) = O(n)","trees::complexity"
"Basic","Time complexity of BST search/insert/delete?","O(h) - O(log n) balanced, O(n) skewed","trees::complexity"
"Basic","Time complexity of LCA in binary tree?","O(n)","trees::complexity"
"Basic","Time complexity of constructing tree from traversals?","O(n) with hashmap for inorder indices","trees::complexity"
"Basic","Why is inorder traversal of BST sorted?","Visit left (smaller), then root, then right (larger)","trees::concept"
"Basic","How to convert sorted array to balanced BST?","Use middle as root, recurse on left and right halves","trees::concept"
"Basic","What's the difference between depth and height?","Depth: distance from root. Height: distance to deepest leaf","trees::concept"
"Cloze","Right side view - BFS last node: {{c1::for _ in range(len(queue)): node = queue.popleft(); ...; result.append(node.val)}}","","trees::code"
"Basic","Binary Tree Right Side View: Rightmost node at each level. Approach?","BFS, record last node of each level","trees::problem"
"Cloze","Count good nodes: {{c1::def dfs(node, max_val): if not node: return 0; good = 1 if node.val >= max_val else 0; max_val = max(max_val, node.val); return good + dfs(node.left, max_val) + dfs(node.right, max_val)}}","","trees::code"
"Basic","Count Good Nodes: Node is good if path from root has no greater value. Approach?","DFS tracking max value seen on path","trees::problem"
"Cloze","Subtree check: {{c1::def isSubtree(root, sub): if not root: return False; if isSame(root, sub): return True; return isSubtree(root.left, sub) or isSubtree(root.right, sub)}}","","trees::code"
"Basic","Subtree of Another Tree: Check if tree contains subtree. Approach?","Check each node as potential match, use isSameTree","trees::problem"
"Cloze","A {{c1::trie}} (prefix tree) stores strings character by character","","tries::concept"
"Cloze","Trie search time is {{c1::O(m)}} where m is word length","","tries::complexity"
"Cloze","Trie insert time is {{c1::O(m)}} where m is word length","","tries::complexity"
"Cloze","Trie space is {{c1::O(n * m)}} for n words of max length m","","tries::complexity"
"Cloze","Each trie node contains {{c1::children}} (dict/array) and {{c1::end marker}}","","tries::concept"
"Cloze","Trie is efficient for {{c1::prefix}} operations","","tries::concept"
"Cloze","Trie root represents {{c1::empty string}}","","tries::concept"
"Cloze","{{c1::startsWith}} operation finds words with given prefix","","tries::concept"
"Cloze","Trie outperforms hashmap for {{c1::prefix matching}} and {{c1::autocomplete}}","","tries::concept"
"Cloze","TrieNode with dict: {{c1::class TrieNode: def __init__(self): self.children = {}; self.is_end = False}}","","tries::python"
"Cloze","TrieNode with defaultdict: {{c1::class TrieNode: def __init__(self): self.children = defaultdict(TrieNode); self.is_end = False}}","","tries::python"
"Cloze","TrieNode with array (26 letters): {{c1::self.children = [None] * 26}}","","tries::python"
"Cloze","Get child index for char: {{c1::ord(c) - ord('a')}}","","tries::python"
"Cloze","Initialize Trie: {{c1::self.root = TrieNode()}}","","tries::python"
"Basic","Problem involves 'prefix matching'. What structure?","Trie","tries::pattern"
"Basic","Problem asks for 'autocomplete suggestions'. What structure?","Trie","tries::pattern"
"Basic","Problem involves 'word search in board'. What approach?","Trie + backtracking","tries::pattern"
"Basic","Problem asks for 'longest common prefix'. What structure can help?","Trie - traverse until branch","tries::pattern"
"Basic","Problem needs 'searching words with wildcards'. What approach?","Trie with DFS for wildcard matching","tries::pattern"
"Basic","Problem asks for 'count words with prefix'. What structure?","Trie with count at each node","tries::pattern"
"Cloze","Trie insert: {{c1::def insert(self, word): node = self.root; for c in word: if c not in node.children: node.children[c] = TrieNode(); node = node.children[c]; node.is_end = True}}","","tries::code"
"Cloze","Trie search word: {{c1::def search(self, word): node = self.root; for c in word: if c not in node.children: return False; node = node.children[c]; return node.is_end}}","","tries::code"
"Cloze","Trie startsWith: {{c1::def startsWith(self, prefix): node = self.root; for c in prefix: if c not in node.children: return False; node = node.children[c]; return True}}","","tries::code"
"Cloze","Trie helper to get node: {{c1::def _find(self, prefix): node = self.root; for c in prefix: if c not in node.children: return None; node = node.children[c]; return node}}","","tries::code"
"Cloze","Search with wildcard '.': {{c1::def search(self, word, node, i): if i == len(word): return node.is_end; if word[i] == '.': return any(self.search(word, child, i+1) for child in node.children.values()); if word[i] not in node.children: return False; return self.search(word, node.children[word[i]], i+1)}}","","tries::code"
"Cloze","Word Search II - build trie: {{c1::for word in words: node = root; for c in word: if c not in node.children: node.children[c] = TrieNode(); node = node.children[c]; node.word = word}}","","tries::code"
"Cloze","Word Search II - DFS on board: {{c1::def dfs(i, j, node): if node.word: result.add(node.word); c = board[i][j]; board[i][j] = '#'; for di, dj in directions: if valid(ni, nj) and board[ni][nj] in node.children: dfs(ni, nj, node.children[board[ni][nj]]); board[i][j] = c}}","","tries::code"
"Cloze","Count words with prefix: {{c1::store count at each node, increment during insert}}","","tries::code"
"Cloze","Delete from trie: {{c1::recursively check if node can be removed (no children and not end of another word)}}","","tries::code"
"Cloze","Get all words with prefix: {{c1::find prefix node, then DFS collecting all words ending at is_end nodes}}","","tries::code"
"Basic","Implement Trie: Insert, search, startsWith. Approach?","TrieNode with children dict and is_end flag","tries::problem"
"Basic","Design Add and Search Words: Support '.' wildcard. Approach?","Trie with DFS for wildcard - try all children","tries::problem"
"Basic","Word Search II: Find all words from list in board. Approach?","Build trie from words, DFS board with trie guidance","tries::problem"
"Basic","Time complexity of Trie insert?","O(m) where m is word length","tries::complexity"
"Basic","Time complexity of Trie search?","O(m) where m is word length","tries::complexity"
"Basic","Time complexity of wildcard search with '.'?","O(m * 26) worst case per wildcard position","tries::complexity"
"Basic","Time complexity of Word Search II?","O(m * n * 4^L) where L is max word length","tries::complexity"
"Basic","Space complexity of Trie?","O(total characters across all words)","tries::complexity"
"Basic","When to use Trie vs HashMap for string storage?","Trie: prefix operations, autocomplete. HashMap: exact lookup only","tries::concept"
"Basic","Why store whole word at end node in Word Search II?","Avoid reconstructing word from path during DFS","tries::concept"
"Basic","What's the advantage of array over dict for trie children?","Faster access O(1) vs O(1) average, but uses more space for sparse data","tries::concept"
"Cloze","Trie node with word storage: {{c1::self.word = None}} set to actual word at end","","tries::code"
